Samples,Val,Method
2000,14.1831234126367,SMAC
2100,14.3464555365504,SMAC
2200,14.5631835380708,SMAC
2300,14.6722731906218,SMAC
2400,14.7277250816358,SMAC
2500,14.8906943796541,SMAC
2600,15.8009640802364,SMAC
2700,16.7109918968883,SMAC
2800,17.8348451078975,SMAC
2900,18.3703761295116,SMAC
3000,18.9056652671954,SMAC
3100,19.9766063684583,SMAC
3200,20.6731716166485,SMAC
3300,21.1014271151886,SMAC
3400,21.8505416472296,SMAC
3500,22.4394685464504,SMAC
3600,22.4394685464504,SMAC
0,5.64691857150262,SMAC
100,5.59666718498938,SMAC
200,5.54677862437154,SMAC
300,5.5505278252907,SMAC
400,5.66288291090033,SMAC
500,5.66663211181949,SMAC
600,5.67013942880838,SMAC
700,5.67594464313482,SMAC
800,5.68041949584478,SMAC
